,driverId,forename,surname,code,number,raceId,year,round,circuitId,name,date,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,time_x,time_y,lap,position
5091,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.109,19,2
5092,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.630,20,2
5093,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.930,21,2
5094,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.716,22,2
5095,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:47.104,23,1
5096,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.455,24,1
5097,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.453,25,1
5098,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.656,26,1
5099,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:37.602,27,2
5100,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:55.479,28,4
5101,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:22.836,29,4
5102,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:05.882,30,4
5103,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:42.757,31,4
5104,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:30.441,32,4
5105,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.248,33,4
5106,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.143,34,4
5107,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.372,35,4
5108,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.202,36,4
5109,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.035,37,4
5110,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.673,38,4
5111,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.617,39,5
5112,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:40.795,40,11
5113,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:53.723,41,19
5114,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:30.643,42,19
5115,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:30.634,43,19
5116,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:30.752,44,19
5117,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.286,45,19
5118,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.080,46,18
5119,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.641,47,18
5120,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.828,48,17
5121,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.950,49,17
5122,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.375,50,17
5123,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.849,51,17
5124,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.862,52,17
5125,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.610,53,16
5126,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.932,54,15
5127,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.665,55,15
5128,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.054,56,15
5129,857,Oscar,Piastri,PIA,81,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.150,57,14
5130,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:37.234,1,4
5131,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.990,2,4
5132,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.239,3,4
5133,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.249,4,4
5134,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.569,5,4
5135,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.911,6,4
5136,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.421,7,4
5137,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.339,8,4
5138,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.078,9,4
5139,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.334,10,4
5140,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.355,11,4
5141,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.153,12,4
5142,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.605,13,4
5143,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.992,14,4
5144,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.119,15,4
5145,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.245,16,4
5146,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.230,17,4
5147,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.065,18,4
5148,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.838,19,3
5149,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.628,20,3
5150,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.778,21,3
5151,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.775,22,3
5152,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:47.406,23,3
5153,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.640,24,2
5154,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.455,25,2
5155,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.573,26,2
5156,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:37.282,27,3
5157,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:56.881,28,5
5158,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:19.655,29,5
5159,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:07.676,30,5
5160,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:42.547,31,5
5161,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:28.743,32,5
5162,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.197,33,5
5163,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.109,34,5
5164,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.423,35,5
5165,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.105,36,5
5166,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.315,37,5
5167,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.366,38,5
5168,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.198,39,4
5169,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.455,40,4
5170,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.006,41,4
5171,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.581,42,4
5172,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.052,43,4
5173,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.362,44,4
5174,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.501,45,4
5175,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.348,46,4
5176,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.523,47,4
5177,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.392,48,4
5178,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.415,49,4
5179,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.546,50,4
5180,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.039,51,4
5181,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.363,52,4
5182,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.567,53,4
5183,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.325,54,4
5184,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:30.928,55,4
5185,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.062,56,4
5186,832,Carlos,Sainz,SAI,55,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:31.100,57,4
5187,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:38.282,1,5
5188,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.181,2,5
5189,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.521,3,5
5190,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.425,4,5
5191,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.318,5,5
5192,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.198,6,5
5193,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.175,7,5
5194,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.147,8,5
5195,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.490,9,5
5196,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.579,10,5
5197,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.532,11,5
5198,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.755,12,5
5199,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.971,13,5
5200,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.832,14,5
5201,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.337,15,5
5202,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.174,16,5
5203,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:38.985,17,6
5204,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:46.549,18,10
5205,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.159,19,9
5206,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:33.069,20,9
5207,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.753,21,9
5208,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.852,22,9
5209,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:47.989,23,9
5210,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.386,24,7
5211,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.763,25,7
5212,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.512,26,6
5213,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:32.161,27,6
5214,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:47.036,28,6
5215,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:18.070,29,6
5216,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,2:00.593,30,6
5217,815,Sergio,Pérez,PER,11,1126,2024,6,79,Miami Grand Prix,2024-05-05,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,20:00:00,1:42.695,31,6
